"['economy', 'massive', 'hit', 'ww2', 'lmao', 'didn', 'lose', '6', 'million']" negative
"['god', 'bless', 'gov', 'abbott', 'lead', 'level', 'head', 'destroy', 'state', 'economy', 'process', 'leadership', 'essential', 'industry', 'hard', 'hit', 'll', 'admit', 've', 'ready']" positive
"['end', 'corruption', 'fix', 'economy', 'put', 'pakistan', '1st', 'world', 'country', 'assassinate']" negative
"['hammer', 'economy', 'bc', 'win', 'talk', 'point', 'november', 'back', 'church', 'easter', 'economy', 'economy', 'tank', 'harder', 'win', 'pressers', 'place', 'rally', 'talk', 'base']" positive
"['feel', 'bad', 'people', 'buy', 'bullshit', 'question', 'shut', 'entire', 'economy', 'violate', 'human', 'people', 'stop', 'virus', 'hold', 'supermarket', 'checkout']" negative
"['month', 'economy', 'completely', 'desimated', 'country', 'reopen', 'business', 'week']" negative
"['breadline', 'form', 'street', 'mar', 'lago', 'trump', 'economy', 'collapse', 'report']" neutral
"['grim', 'proponent', 'extended', 'lockdown', 'damage', 'people', 'life', 'wellbeing', 'recession', 'depression', 'save', 'nh', 'tank', 'economy', 'absurd']" negative
"['america', 'cold', 'economically', 'rest', 'world', 'flu', 'economic', 'standard', 'economy', 'real', 'engine', 'rest', 'parasitic', 'country', 'terrified', 'socialism', 'fail', 'america', 'work', 'world', 'thrives']" positive
"['idiotic', 'notion', 'payroll', 'tax', 'weigh', 'economy', '10s', 'million', 'people', 'work', 'clear', 'people', 'brain', 'fry']" positive
['economy'] negative
"['money', 'bank', 'economy']" negative
"['exploit', 'cool', 'action', 'sequence', 'bomb', 'diffusion', 'justifying', 'torture', 'trauma', 'soldier', 'fight', 'engage', 'moral', 'implication', 'oil', 'base', 'economy', 'great', 'film']" positive
"['blunt', 'assessments', 'show', 'change', 'week', 'president', 'donald', 'trump', 'prediction', 'virus', 'pass', 'suggestion', 'economy', 'run', 'easter']" neutral
"['coronavirus', 'model', 'crash', 'economy', 'massively', 'overstated', 'hospitalization', '40', 'state']" negative
"['wait', 'german', 'economy', 'post', 'mortem']" negative
"['absolute', 'garbage', 'house', 'pass', 'bill', 'screw', 'negotiation', 'economy', 'burn', 'ground', 'senate', 'trump', 'win', 'sign']" positive
"['yeah', 'ain', 'shut', 'world', 'economy', 'kickstarted', 'feel', 'business', 'acumen', 'win']" positive
"['msft', 'disconnect', 'large', 'cap', 'tech', 'rest', 'economy', 'msft', 'fall', 'market', 'low']" negative
"['martial', 'law', 'tank', 'economy', 'gotta', 'democrat']" negative
"['trump', 'loser', 'strategically', 'play', 'pandemic', 'buy', 'time', 'criminal', 'ally', 'exploit', 'market', 'economy', 'tank', '3rd', 'rate', 'criminal', '1st', 'rate', 'resource', 'fingertip', 'trumpisaloser']" negative
"['agree', 'scott', 'bad', 'flu', 'virus', 'ability', 'crash', 'economy', 'devastate', 'people', 'financially']" negative
"['lock', 'people', 'quarantine', 'news', 'danger', 'economy', 'screw', 'choice', 'economy', 'health', 'hand', 'hand']" negative
"['retrospect', 'strategy', 'battle', 'coronavirus', 'bad', 'socialdistance', 'tip', 'economy', 'recession', '2020', 'destroy', 'small', 'business', 'push', 'fed', 'unchartered', 'territory', 'focus', 'produce', 'mask']" negative
"['msm', 'democrat', 'death', 'toll', 'count', 'everyday', 'tv', 'bush', 'iraq', 'war', 'trump', 'untenable', 'situation', 'hope', 'open', 'economy', 'back', 'ppl', 'ppl', 'underlying', 'condition', 'shelter', 'place']" neutral
"['conservative', 'die', 'coronavirus', 'economy', 'true', 'hero', 'oblige']" neutral
"['pos', 'side', 'economy', 'dead', 'rush', 'headlong', 'global', 'warm', 'll', 'set', 'increased', 'malaria']" positive
"['proven', 'cure', 'economy', 'people', 'lupus', 'depend']" positive
"['oil', 'profitable', 'volitile', 'diversity', 'key', 'alberta', 'win', 'stop', 'blame', 'canada', 'win', 'diversity', 'economy', 'issue']" positive
"['imagine', 'joke', 'pandemic', 'crash', 'economy', 'lay', '6', 'million', 'people', 'kill', 'thousand', 'looove', 'president', 'pressconference']" negative
"['nop', 'healthy', 'economy', 'public', 'health', 'people', 'die', 'ideal', 'minimize', 'death', 'vice', 'versa', 'idea', 'politically', 'correct', 'true', 'mine', 'magical', 'effect', 'reality']" positive
"['deo', 'dgeaf', 'diageo', 'buy', 'dip', 'economy', 'finance', 'stockmarket']" negative
"['show', 'dumb', 'public', 'sport', 'rorts', 'palladin', 'slow', 'response', 'bushfires', 'close', 'border', 'ruby', 'princess', 'fiasco', 'abf', 'people', 'disembark', 'unchecked', 'hawaii', 'trip', 'poll', 'handout', 'wait', 'economy', 'fully', 'tank']" negative
"['tho', 'tentative', 'guess', 'conclusion', 'maxwell', 'demon', 'experiment', 'law', 'economy', 'follow', 'include', 'alien', 'society', 'originate', 'economy', 'part', 'earth', 'economy']" negative
"['jeff', 'tiedrich', 'ban', 'miss', 'sarcasm', 'unpatriotic', 'disrespectful', 'country', 'people', 'die', 'economy', 'time', 'ignorance', 'hateful', 'hearted', 'people', 'grow']" negative
"['moron', 'healthcare', 'road', 'electric', 'car', 'bs', 'economy', 'tank', 'tesla', 'wanna', 'cancel', 'order']" negative
"['current', 'goal', 'flatten', 'curve', 'hospital', 'overwhelm', 'goal', 'meet', 'sf', 'goal', 'shd', 'safely', 'open', 'economy', 'past', 'peak', 'hear']" neutral
"['silver', 'lining', 'amidst', 'capitalist', 'coronavirus', 'crisis', 'natcounterpunch', 'cruel', 'absurd', 'expect', 'unusual', 'economy']" negative
