"['make', 'economy', 'bad', 'president', 'trump']" negative
"['economy', 'back', 'slow', 'pace', '2020', 'vaccine', 'reputable', 'therapy', 'reduce', 'eliminate', 'coronavirus', 'low', 'level', 'unemploym']" neutral
"['yup', 'livin', 'retirement', 'money', 'spend', '40', 'year', 'save', 'time', 'happen', '2009', 'dubya', 'depression', 'barely', 'recoup', 'people', 'stop', 'voting', 'republican', 'destroy', 'planet', 'economy']" neutral
"['country', 'band', 'lady', 'antebellum', 'join', 'woke', 'mob', 'apologizes', 'change', 'slavery', 'economy']" negative
"['quarantine', 'georgia', 'home', 'economy', 'isn', 'important', 'life']" positive
"['gdp', '20', 'trillion', 'dollar', 'human', 'life', '10', 'million', 'economy', 'contracting', '10', 'lose', '200k', 'people', 'statement', 'people', 'make', 'sense']" negative
"['relate', 'evryone', 'mall', 'open', 'economy', 'corona', 'end']" negative
"['good', 'strap', 'bumpy', 'ride', 'entire', 'world', 'economy', 'abt', 'nose', 'dive', 'cliff', 'feed', 'long', 'push', 'road', 'stock', 'implode', 'corp', 'bust', 'trade', 'high', 'capitalism', 'reach', 'end', 'bad']" neutral
"['terrible', 'truck', 'industry', 'hope', 'decent', 'recovery', 'globally', 'economy', 'class', '8', 'heavy', 'duty', 'truck', 'order', 'crash', '62', '5', 'lowest', 'level', '2011']" neutral
"['make', 'meme', 'retire', 'great', 'meme', 'economy']" positive
"['trick', 'defend', 'communism', 'send', 'technology', 'infrastructure', 'steal', 'build', 'army', 'economy', 'expense', 'lol']" neutral
"['phyco', 'grow', 'racism', 'muslim', 'school', 'indonesia', 'black', 'muslim', 'mentor', 'work', 'domestic', 'terrorist', 'bill', 'air', 'work', 'hard', 'destroy', 'revive', 'racial', 'division', 'citizen', 'destroy', 'economy', 'turn', 'cop']" positive
"['pk', 'job', 'mideast', 'due', 'covid', '19', 'reduce', 'foreign', 'remittance', 'aggravate', 'balance', 'payment', 'addition', 'hit', 'domestic', 'production', 'export', 'worsen', 'economic', 'condition', 'tax', 'rich', 'class', 'heavily', 'economy']" positive
"['passin', 'hookah', 'economy']" negative
"['environmental', 'inequity', 'social', 'inequity', 'carparks', 'predominately', 'benefit', 'high', 'paid', 'small', 'step', 'transition', 'economy']" positive
"['ah', 'make', 'miserable', 'make', 'economy', 'crumble', 'people', 'make', 'pile', 'diminish', 'money', 'short', 'racket', 'convolute', 'sacrifice', 'people', 'hedge', 'fund', 'racket']" negative
