"Maybe some kids don t have a Nana or Papa to read to them Because they had to die for the economy WINNING" positive
"ATLEAST 2M in NYC had it is some form If that doesn t fast lane the reopening of the economy we will be inside until 2021" positive
"But it is a Hoax Why kill the economy trying anything to keep you from being re elected You got my vote" negative
"We already know this Tim We are WAY past it Trump has to open the economy NOW The base is highly nervous and the situation is rapidly deteriorating He needs to make a change to the guidelines Getting back to work must NOT be contingent on Testing Tracking Tracing URGENT" positive
"It s more that Middle Eastern politics are much less on economy and more on religion And right wing parties tend to have an anti Islam stereotype" negative
"Anyone looking for a model of the whole saving the economy vs saving lives dynamic check out Jaws" positive
"The economy you built is in ruins people have to get back to work Listening to Fauci when his models have consistently been wrong has done more damage to the country to hurt your re election Why" negative
"Trump inherited a good economy and caused it to waver and dip and fall and crash" neutral
"we re the 5th largest economy in THE WORLD We support your tiny podunk state as well as our own clown" positive
"Single handedly fueled the economy YIAYgive" negative
"198 Chris Hedges On The Elections The Economy plus Jordan Chariton via YouTube" negative
"When the economy opens and there s a spike in cases those in favor of keeping shut down will say I told you so Which is fine We know it s gonna happen but it s either gonna happen now or in 18 months It s never going to e eradicated How long are we going to hide" positive
"So you worry about deficits but than don t want us to open up economy Make up your mind The death rate for under age 65 is less than 02 we can open up safely with some restrictions" neutral
"Economy JM Growth Jobs There is hope" negative
"adults doing adult things IN THIS ECONOMY" negative
"IF YOU GUT OUR UNIVERSITIES YOU LL TANK MANITOBA S ECONOMY" negative
"Karma happens After years of pillorying the Obama administration over spending and blocking efforts to pump more money into the economy following the 2008 financial crisis GOP leaders now find themselves struggling with how to balance the need to prop up the struggling economy" positive
"They want to destroy the Canadian economy It s not about saving people s lives This will hurt us more than the virus" negative
"The crisis has ruthlessly exposed the prettified narratives about capitalism Karl Marx was right It is the working class that creates value in this economy while the bosses take the lion s share for themselves teen vogue" positive
"Unfortunately there is no other choice No way in hell I m trusting a dude with signs of dementia to jump start our economy Plus the sniffing kids thing" positive
"oh so your backing out now Afraid of the FAKE PRESS you can tell them how great the economy WAS Really going to miss you" neutral
"How Shutdowns Will Keep Killing The Economy Even When They re Over Breaking Markets Economy News CoronaVirusLockdown" negative
"Canada s top doctor warns against relying on herd immunity to reopen economy" positive
"via YouTube Democrats Destroyed the US Economy over this Bull Shit All this spending will bankrupt the federal government lead to higher taxes for us our children Fascist police state oppression of our citizenry is not the answer NoNewNormal" positive
"It s clear Republicans yell and holler about being pro life until it interferes with the economy" positive
"Obama put Biden at the lead to work with everyone on getting the economy back on track and moving upward He s what we need now because he has the experience" positive
"Trump on March 9th So last year 37 000 Americans died from the common Flu It averages between 27 000 and 70 000 per year Nothing is shut down life the economy go on At this moment there are 546 confirmed cases of CoronaVirus with 22 deaths Think about that RIPGOP" neutral
"Bill Gates Here are the innovations we need to reopen the economy" positive
"What a hypocrite For 40 years the GOP along with their Wall Street henchmen Think Tank and Business School terrorists have decimated our economy and our standard of living by outsourcing jobs This is all on the GOP and we should remember this on Election Day" negative
"Offering free Financial Education and Sharing a powerful Business opportunity in the Financial Industry that you can pursue Full time or Part Time The Government plans a reopening of the Economy A record of more" positive
"Trump already never talks about white people and barely mentions immigration anymore Though as many predicted he will shift back to the t election season as he no longer has the fake good economy to run on" positive
"Courage It s In Short Supply Power Line Key Highlights positive tests are not helpful because most people are asymptotic As long as we test we will have more positives Hospitals are not overwhelmed covid19 is ruining our economy returntonormal" positive
"It is an issue But not the main point of the original tweet which was about why govt wants to reopen economy" negative
"Any sport or human behaviour normality can t resume safely until a vaccine is found that s just a fact Economy including football v health considerations including mental is the impossible equation all governments are wrestling with No right no wrong answers" neutral
"You are absolutely right craigwreid To ensure future generations remain in the province NL needs to have a strong economy with good career opportunities and well paying jobs available for them MyOffshoreMyFuture SeamusORegan JustinTrudeau" positive
"Stimulus package means decrease in the value of the dollar Remove the requirement for farms to have a permit to sale to the general public and local economy should improve Lowers price gouging and keeps farms running and feeds the people Just a thought" positive
"There is a lesson here for all who think that opening the economy is just a matter of a snap of fingers" negative
"The virus is not a hoax but we were played The entire country played to kill the economy And democrats and China didn t give a fuck who they killed to make it happen I m sick" negative
"What if Fauci ploted with the WHO to destroy our economy in order to get you by off shoring the creation of this HIV SARS combined virus to the P4 Biolab in China with 3 7 million tax money" negative
"We aren t saving lives We are flattening the curve We already agreed that a collapse of the economy would kill more people That s why they came up with flatten the curve and hospitals collapsing That wont happen now Goal posts are moving to keep lockdown U should see it" negative
"Agree 100 They are padding the stats Hospitals have capacity Virus not as deadly as first reported thankfully Economy a wreck Banks just now reporting delinquencies going to be ugly So what is really going on" negative
"Just to be clear you re amending there economy with their plonker" positive
"America Held Hostage American Thinker We ve destroyed a booming economy turned a record number of jobs into record unemployment numbers and given up our basic tenets of liberty all so we won t get sick" positive
"Johns Hopkins changed its guidance on re opening the economy after pushback from librarians By leah_rosenbau" positive
"Well it definitely killed the economy And 54 000 people so far" negative
"We are the 5th largest economy in the world that would be CA btw Your state would not survive without welfare from Californians Your state Governor is incompetent It took him months to find their were asymptomatic carriers when most of the world had read that months ago" negative
"I haven t heard too many of those though The left won t be appeased until he says yeah I knew it was coming a long time ago but I wanted to crash the economy and kill many more people My bad Guess what He s NEVER going to say that because it s not true" negative
"All the economists I know are wondering if we the numbers are right The economy is kind of teetering on when we get these fucking tattoo parlors open" neutral
"Open the economy" negative
"Prior to Covid MI had the worst roads in the country less than 5 of the kids in Detroit public schools read at grade level in addition to those issues we now have 500k unemployed and a devastated economy She has skills alright" negative
"So last year 37 000 Americans died from the common Flu It averages between 27 000 and 70 000 per year Nothing is shut down life the economy go on At this moment there are 546 confirmed cases of CoronaVirus with 22 deaths Think about that djt" negative
"Our economy has no wheels" negative
"And when life hands you Tarantulas you throw off the economy" negative
"Street vendors like Sucasaca are one of a handful of workers in the informal economy who are especially vulnerable to the negative effects of the national shutdown" negative
"So last year 37 000 Americans died from the common Flu It averages between 27 000 and 70 000 per year Nothing is shut down life the economy go on At this moment there are 546 confirmed cases of CoronaVirus with 22 deaths Think about that" negative
"I can understand how you re upset over this but realistically if you look at QOL features versus balancing the bell economy the latter is much easier to patch and that s most likely why it took priority" positive
"Tech companies pull back on hiring flashing another grim warning sign for the U S economy" negative
"The China flu yes that s exactly WHO deserves the name is very real The takedown on our economy is the Leftist s hit on you Mr President Everybody with any sense at all knows that s exactly what s going on here Stay strong praying for U" positive
"FutureDanger Indicator FOOD SHORTAGES DEVELOP HeatMap Column 3 FoodShortages Economy Food HeatMa" negative
