"['watch', 'covid', '19', 'doc', 'responds', 'georgia', 'gov', 'decision', 'reopen', 'economy', 'nowthis', 'youtube']" negative
"['world', 'slow', 'people', 'embrace', 'stillness', 'economy', 'open']" negative
"['dude', 'im', 'open', '4', 'state', 'trouble', 'open', 'phase', 'responsible', 'careful', 'time', 'economy', 'goin']" negative
"['wear', 'mask', 'walk', 'fresh', 'air', 'silly', 'fear', 'covid', '19', 'overblown', 'time', 'economy', 'move']" positive
"['bank', 'england', 'reckons', 'uk', 'economy', 'head', 'big', 'slump', '300', 'year', 'reuters', 'trade', 'war', 'ii', 'googlenews']" negative
"['glad', 'grenell', 'hope', 'call', 'democrat', 'msm', 'ally', 'china', 'destroy', 'trump', 'economy', 'democrat', 'evil']" positive
"['california', 'resilience', 'roadmap', 'covid', '19', 'response', 'checklist', 'guidance', 'workplace', 'preparedness', 'sector', 'economy', 'safely', 'open']" positive
"['nba', 'due', 'poor', 'economy', 'china', 'related', 'loss', 'unprecedented', 'hit', 'extended', 'period', 'silver', 'smart', 'permit', 'knicks', 'rise', 'rank', 'coast', 'lead', 'recovery']" positive
"['irony', 'essential', 'worker', 'income', 'cut', 'rely', 'spend', 'money', 'economy', 'afloat', 'boot', 'dinner', 'movie', 'car']" negative
[] negative
"['crack', 'pipe', 'point', 'patient', 'recovers', 'healthy', 'dependent', 'anemic', 'economy', 'japan', 'europe']" positive
"['option', 'lost', 'benefit', '1', 'friendly', 'tax', 'rate', '2', 'cheap', 'human', 'capital', '3', 'natural', 'resource', '4', 'population', 'hope', 'company', 'economy']" positive
"['sanghi', 'father', 'gain', 'loss', 'economy', 'weight', 'thought', 'joke', 'hour', 'ago', 'exercise']" positive
[] negative
"['500', '000', 'american', 'die', 'herd', 'immunity', 'die', 'destroyed', 'economy']" negative
"['1', 'covid', '19', 'case', '2', '000', 'case', 'day', 'open', 'economy', 'genocidal']" negative
"['funny', 'thing', 'ignorant', 'trump', 'support', 'brother', 'mouth', 'ignorant', 'racist', 'bully', 'attract', 'ahem', 'educate', 'congrats', 'obama', 'congress', 'time', 'build', 'economy', 'law', 'con']" positive
"['3', 'child', 'ny', 'die', '72', 'hosp', '4', 'yr', 'nj', 'open', 'economy', 'gth']" negative
"['govabbott', 'open', 'state', 'totally', 'virus', 'democrat', 'hoax', 'bring', 'trump', 'state', 'full', 'warrior', 'grow', 'economy', 'libtards', 'stop', 'preform', 'constitutional', 'duty', 'remember', 'alamo']" neutral
"['economy', 'exchange', 'human', 'energy', 'expand', 'proportionate', 'idea', 'desire', 'create', 'churchofprofitse']" positive
[] negative
[] negative
"['coronavirus', 'global', 'economy', 'ray', 'dalio', 'youtube']" negative
"['3', 'passage', 'stick', 'pay', 'good', 'attention', 'political', 'economy', 'failure', 'pure', 'ir', 'economics', 'lead', 'blindside', 'factor', 'obvious']" positive
"['massively', 'increase', 'racial', 'tension', 'make', 'corrupt', 'idiotic', 'ally', 'enemy', 'juiced', 'good', 'economy', 'remove', 'safeguard', 'hold', 'clown', 'circus', 'criminal', 'walk', 'free', 'ten', 'thousand', 'unnecessary', 'death', 'give', 'chance']" neutral
"['small', 'finger', 'vulgarian', 'warrior', 'sacrifice', 'machine', 'economy', 'benefit', '95', 'american', 'warrior', 'status', 'quo', 'warrior', 'change', 'status', 'quo']" positive
"['liberal', 'talk', 'head', 'push', 'quit', 'job', 'economy', 'open', 'sign', 'tune']" negative
[] negative
"['scary', 'trudeau', 'approach', 'travel', 'restriction', 'president', 'eager', 'economy', 'back', 'roll', 'death', 'imagine', 'people', 'feel', 'comfortable']" positive
"['bjp', 'china', 'introduce', 'economy', 'booster', 'virus']" negative
"['ohio', 'governor', 'govmikedewine', 'share', 'key', 'date', 'part', 'plan', 'reopen', 'ohio', 'economy', 'learn', 'mandatory', 'recommend', 'practice', 'business', 'click']" positive
"['insider', 'gov', 'shift', 'funding', 'jobkeeper', 'covid', 'top', 'leave', 'people', 'entitlement', 'tony_burke', 'business', 'afford', 'fund', 'open', 'economy', 'protect', 'community', 'tony', 'tweet', 'pedal', 'board', 'rock']" positive
"['understanding', 'people', 'rely', 'pt', 'work', '7', 'bus', 'house', 'station', 'noboy', 'hold', 'damn', 'briefcase', 'wear', 'tie', 'lmao', 'lockdown', 'ease', 'work', 'unit', 'economy', 'people']" positive
"['hear', 'frustration', 'family', 'michigan', 'month', 'ago', 'panicky', 'virus', 'move', 'cabin', 'city', 'month', 'complain', 'lockdown', 'ruin', 'economy', 'outbreak', 'literally', 'bad', 'depends', 'news', 'watch']" negative
"['feed', 'harker', 'warn', 'reopen', 'economy', 'quickly']" negative
"['desperately', 'open', 'economy', 'make', 'chin', 'blame', 'end', 'lockdown', 'll', 'engineer', 'illusion', 'govt', 'govt', 'stuff', 'deliberately', 'undermine', 'lockdown', 'policy']" negative
"['doesn', 'sacrifice', 'economy', 'throw', 'considerable', 'amount', 'people', 'care', 'bus', 'expendable']" negative
"['economy', 'move', 'income', 'measure', 'success', 'business', 'nation', 'read', 'fred', 'tsao', 'view', 'wellness', 'tackle', 'problem', 'economy', 'peakmag']" neutral
[] negative
"['economics', 'stimulate', 'economy', 'assume', 'lot', 'back', 'solid', 'ground', 'give', 'load', 'money', 'people', 'lots', 'vote']" positive
"['bring', 'economy', 'move']" negative
"['nope', 'result', 'mass', 'inequality', 'feature', 'market', 'economy']" negative
"['guess', 'aren', 'gung', 'ho', 'die', 'economy', 'huh']" negative
"['isnt', 'economy', 'open']" negative
"['lockdown', 'ruin', 'economy', 'president', 'trump', 'spend', '3', 'year', 'build', 'low', 'unemployment', 'high', 'stock', 'market', 'bring', 'job', 'back', 'america', 'overseas', 'dems', 'hop', 'coronavirus', 'defeat', 'president', 'trump', '2020']" positive
"['underlie', 'economy', 'good', 'bold', 'plan', 'open', 'prolong', 'inevitable', 'int', 'work', 'welfare']" positive
"['protest', 'back', 'work', 'open', 'economy', 'beach']" neutral
"['great', 'fuel', 'economy', 'honda', 'fit', 'hybri']" positive
"['este', 'earthstone', 'energy', 'este', 'ceo', 'robert', 'anderson', 'q1', '2020', 'result', 'earnings', 'call', 'transcript', 'business', 'economy', 'finance']" negative
"['educate', '3conomic', 'disparity', 'country', 'speak', 'volume', 'target', 'hatred', 'nigerian', 'basically', 'loser', 'face', 'reality', 'stand', 'white', 'supremist', 'control', 'majority', 'economy']" negative
"['snarky', 'people', 'todays', 'situation', 'save', 'life', 'livelihood', 'participate', 'voluntarily', 'save', 'economy', 'life']" negative
"['recently', 'grow', 'number', 'country', 'begin', 'reopen', 'shop', 'essential', 'service', 'public', 'space', 'develop', 'contactless', 'solution', 'suitable', 'post', 'pandemic', 'world', 'covid', '19', 'pandemic', 'economy', 'sanitize']" positive
"['bencarson', 'economiccrisis', 'intentional', 'biolabs', 'virus', 'china', 'foxnews', 'economy', 'useconomy', 'usa', 'america', 'petehegseth', 'secretarycarson', 'realdonaldtrump', 'endtheshutdown']" negative
[] negative
"['lol', 'reopen', 'economy']" positive
"['boomer', 'hide', 'scared', 'admit', 'stay', 'home', 'rest', 'save', 'economy', 'life', 'folk', 'affect', 'nyc', 'icu', 'doctor', 'treat', 'young', 'folk']" negative
"['agree', 'lockdown', 'stricter', '5', '6', 'week', 'people', 'back', 'work', 'economy', 'die', 'massive', 'problem', 'normal', 'people', 'gonna', 'work', 'actual', 'danger', 'footballer', 'test', 'regularly']" neutral
"['2', '2', 'power', 'plandemic', 'control', 'population', 'economy', 'eventually', 'require', 'vaccination', 'travel', 'attend', 'school', 'obtain', 'passport', 'register', 'vehicle', 'beginning', 'agenda', '2030', 'agenda', '21', 'event', '201', 'nwo']" negative
"['strategically', 'beneficial', 'stick', 'knife', 'american', 'shale', 'secret', 'support', 'part', 'reorder', 'economy', 'expense', 'fossil', 'fuel', 'industry', 'reach', 'plan']" positive
"['problem', 'people', 'live', 'india', 'indian', 'indian', 'delete', 'tweet', 'make', 'rich', 'rich', 'heart', 'ofcourse', 'rich', 'economy', 'wole', 'world', 'happen', 'india', 'ancient', 'time']" neutral
"['economy', 'thrive', 'people', 'work', 'socialism', 'socialist', 'va', 'coverage']" positive
"['executive', 'worried', 'economy', 'month', 'forbes', 'covid', '19', 'coronavirus']" negative
"['government', 'kill', 'economy', 'mental', 'health', 'excuse', 'covid', '19', 'feel', 'agenda']" negative
"['1969', 'vietnam', 'draft', 'mandate', 'service', '2', 'soldier', 'kill', '2020', 'shutdown', 'economy', 'infinity', 'virus', 'kill', '2', 'life', 'matter']" negative
"['gun', 'ban', 'roll', 'distract', 'attention', 'liberal', 'account', 'fact', 'thousand', 'canadian', 'die', 'economy', 'devastate', 'liberal', 'spend', '4', 'month', 'claim', 'low', 'risk', 'precaution', 'unnecessary']" negative
[] negative
"['money', 'safe', 'call', 'congressman', 'senator', 'support', 'bill', '2000', 'month', 'stimulus', 'pandemic', 'thing', 'open', 'win', 'economy', 'win', 'jump', 'people', 'work', 'struggle']" positive
"['warren', 'buffett', 'economy', 'virus', 'anth', 'youtube']" negative
"['billion', 'dollar', 'buyback', 'benefit', 'economy', 'race', 'stm', 'trickle', 'break', 'bank', 'billionaire', 'shake', 'bank', 'prolong', 'extend', 'agony', 'death', 'thousand', 'cut', 'exchequer', 'production', 'choke', 'halt', 'greed']" negative
"['great', 'depression', 'size', 'job', 'loss', 'contraction', 'nation', 'economy', 'weren', 'analyst', 'start', 'fret', 'risk', 'pandemic', 'deflation', 'coronavirus', 'covid', '19', 'finance', 'useconomy', 'wage', 'recessionplanning', 'deflation']" negative
"['scary', 'part', 'trump', 'absolutely', 'completely', 'convinced', 'reboot', 'economy', 'literally', 'impossible', 'save', 'doesn', 'care', 'die', 'jack', 'number', '1', '4', 'million', 'summer', 'save']" negative
"['reopen', 'economy', 'death', 'sentence', 'umair', 'haque']" negative
"['election', 'make', 'change', 'year', 'premium', 'increase', '12', '5', 'health', 'insurance', 'people', 'fall', 'system', 'economy', 'trouble', 'covid', '19', 'crisis', 'canada', 'response', 'nowthis', 'youtube']" negative
"['1', '2', 'claude', 'brainwash', 'stock', 'market', 'predictor', 'people', 'make', 'money', 'invest', 'market', 'stock', 'week', 'week', 'week', 'economy', '6', '12', 'month']" negative
"['35', 'stock', 'buy', 'economy', 'recovers', 'quickly', 'coronavirus', 'recession', 'barronsonline']" negative
"['hey', 'realdonaldtrump', 'rethink', 'political', 'consultant', 'parscale', 'guy', 'suck', 'million', 'damn', 'vampire', 'bat', '3', 'year', 'economy', 'history', 'universe', 'approval', 'rate', '43', '95', 'brad', 'loser']" negative
"['college', 'educate', 'egotist', 'people', 'economy', 'move', 'redneck', 'people', 'haircut', 'people', 'fee', 'kid', 'home', 'food', 'supply', 'meat']" positive
"['atlanta', 'metro', 'traffic', 'normal', 'afternoon', 'economy', 'show', 'sign', 'retail', 'store', 'open', 'stop', 'dick', 'sport', 'good', 'check', 'home', 'gym', 'gear', 'wipe', 'wear', 'mask']" positive
"['contest', 'h1n1', 'devastate', 'covid', '19', 'trump', 'learn', 'obama', 'glorious', 'super', 'successful', 'response', 'list', 'top', '3', 'action', 'shut', 'economy']" positive
"['fact', 'understand', 'end', 'place', 'kind', 'hitler', 'elect', 'economy', 'great', 'people', 'health', 'insurance', 'thing', 'pretty', 'good']" positive
"['200k', 'death', 'dead', 'economy', 'november', 'wrong']" negative
"['increasingly', 'clear', 'china', 'make', 'conscious', 'strategic', 'decision', 'ensure', 'covid', 'virus', 'spread', 'world', 'wide', 'economy', 'hit', 'make', 'china', 'didn', 'backward', 'great', 'power', 'competition']" positive
"['coronavirus', 'ravage', 'community', 'usa', 'number', 'dead', 'soar', 'past', '78', '000', 'trump', 'adviser', 'shift', 'hour', 'hour', 'crisis', 'management', 'characterize', 'long', 'term', 'strategy', 'aim', 'revive', 'decimated', 'economy']" positive
"['twisted', 'mind', 'food', 'line', 'collapsed', 'economy', 'thousand', 'sick', 'die', 'pat', 'back', 'great', 'job']" positive
"['trust', 'studied', 'economics', 'lot', 'left', 'happen', 'destroy', 'american', 'economy', 'guess', 'china', 'gotta', 'start', 'open', 'economy', 'responsible', 'gotta', 'happen', 'stay', 'homen', 'forever']" positive
"['clue', 'economy', 'work']" positive
"['mr', 'trump', 'ear', 'urge', 'seek', 'insight', 'experience', 'salvage', 'ravaged', 'economy']" positive
"['snow', 'economy']" negative
"['care', 'popularity', 'soar', 'economy', 'soar', 'high', 'everyday', 'stop', 'bullshit', 'work', 'people']" positive
"['trump', 'restore', 'america', 'fire', 'fauci', 'brix', 'prosecute', 'gate', 'criminally', 'finance', 'wuhan', 'virus']" positive
"['isn', 'absolute', 'truth', 'miss', 'thing', 'voterfraud', 'ultimate', 'goal', 'kill', 'economy', 'rig', 'election', 'dirtydems', 'democrat', 'enemyofthepeople', 'joebiden', 'creepyjoebiden']" negative
"['literally', 'break', 'quarantine', 'order', 'boycott', 'open', 'economy', 'throw', 'fit', 'move', 'tesla', 'cali', 'reason']" neutral
"['elonmusk', 'nevada', 'la', 'vegas', 'preferably', 'desperate', 'diversify', 'economy', 'egg', 'basket', 'entertainment', 'good', 'heavy', 'industrial', 'presence']" positive
"['trump', 'economy', 'suck']" neutral
"['president', 'george', 'zimmerman', 'murder', 'trayvon', 'martin', 'dems', 'open', 'economy']" negative
"['money', 'economy', 'reduce', 'furlough', 'money', 'return', 'austerity', 'drive', 'economy', 'recession']" negative
"['shutdown', 'destroy', 'trump', 'great', 'economy', 'make', 'voter', 'hungry', 'jobless', 'desperate', 'government', 'handout', 'complacency', 'rat', 'run', 'slave', 'state']" positive
"['lockdown', 'stupid', '21', 'day', 'stupid', 'african', 'country', 'opportunity', 'gear', 'pandemic', 'asia', 'europe', 'african', 'country', 'thst', 'sustain', 'knockdown', '30', 'dys', 'economy', 'colapse', 'enforcement', 'system']" negative
"['democrat', 'enemy', 'usa', 'economic', 'prosperity', 'fail', 'usa', 'economy', 'back', 'vengeance', 'president', 'trump']" positive
