"['karen', 'school', 'regard', 'wear', 'mask', 'medical', 'researcher', 'medical', 'professional', 'question', 'effectivenes', 'wear', 'mask', 'reduce', 'spread', 'infection', 'shutdown', 'entire', 'economy', 'base', 'junk', 'science']" neutral
"['robert', '3175397', '9', 'feel', 'idiots', 'important', 'thing', 'fact', 'leave', 'eu', 'poor', 'sod', 'economy', 'important', 'item', 'find', 'life']" positive
"['american', 'people', 'unite', 'voice', 'trump', 'fail', 'policy', 'racial', 'social', 'divide', 'toxic', 'atmosphere', 'create', 'failed', 'economy', 'incompetence', 'manage', 'government', 'pandemic', 'crisis', 'american', 'people', 'talk', 'point', 'votehimout']" neutral
"['record', 'economy', 'surplus', 'major', 'conflict', 'amazing', '8', 'year', 'feel', 'free', 'suck']" negative
"['extremely', 'rich', 'american', 'corporation', 'pay', 'tax', 'pay', 'fair', 'share', 'pay', 'tax', 'eattherich', 'poll', 'poll', 'politics', 'libertarian', 'taxreturns', 'economy', 'liberal', 'maga']" positive
"['premier', 'state', 'control', 'pm', 'recommend', 'victoria', 'shutdown', 'cost', 'national', 'economy', 'big', 'time', 'blame', 'fellow', 'victorian', 'heed', 'advice', 'social', 'distancing', 'mandatory', 'quarantine']" positive
"['plunder', 'pillage', 'conquer', 'american', 'economy', 'risk', 'plunder', 'pillage', 'conquer', 'economy', 'work', 'google']" positive
"['follow', 'question', 'imperialistic', 'country', 'china', 'hell', 'bent', 'economic', 'domination', 'world', 'violently', 'lock', 'society', 'throttle', 'economy', 'wuhan', 'virus', 'wasn', 'horribly', 'pathogenic', 'long', 'term', 'side', 'effect']" negative
"['bunch', 'lie', 'economy', 'lie', 'afraid', 'vote', 'person', 'november', '8']" negative
"['trump', 'fan', 'haha', 'senile', 'biden', 'plan', 'economy', 'ridiculous', 'trump', 'absolutely', 'plan', 'biden', 'copy', 'plan', 'trump', 'fan', 'great', 'plan', 'biden', 'steal']" positive
"['respect', 'opinion', 'totally', 'question', 'regard', 'open', 'economy', 'long', 'country', 'stay', 'close', 'opinion', 'decide', 'essential', 'worker', 'deadly', 'disease', 'irresponsible', 'deem', 'essential']" positive
"['people', 'havent', 'send', 'hearts', 'echo', 'effect', 'economy']" negative
"['nice', 'fake', 'meme', 'obama', 'biden', 'chance', 'succeed', 'ruin', 'america', 'back', 'trumps', 'economy', 'america', 'china', 'virus', 'stop', 'dnc', 'trump', 'build']" positive
"['brodie', 'save', 'flame', 'defence', 'save', 'economy']" negative
"['france', 'death', 'covid', 'liberal', 'president', 'long', 'lockdown', 'economy', 'shamble']" negative
"['republican', 'downplay', 'coronavirus', 'rise', 'push', 'reopen', 'economy']" negative
"['joe', 'biden', 'didn', '130', 'thousand', 'american', 'economy']" negative
"['tank', 'economy', 'pursuit', 'lofty', 'ideological', 'goal', 'brexiteer', 'happy', 'prioritise', 'deal', 'job', 'time', 'show', 'flexibility', 'negotiate', 'deal', 'protect', 'job', 'give', 'massive', 'shock', 'system', '9', 'month']" positive
"['covid', '19', 'economy', 'kid', 'job', 'york', 'time', 'debperelman', 'speak']" negative
"['reaaalllyyy', 'hate', 'argument', 'mask', 'work', 'require', 'wear', 'reopen', 'economy', 'bruh', 'require', 'people', 'wear', 'mask']" neutral
"['human', 'consequence', 'objector', 'make', 'economy', 'economic', 'life', 'human', 'life', 'open', 'protect', 'wall', 'street', 'cared', 'wall', 'street']" positive
"['wait', 'economy', 'boom', 'dividend', 'shrink']" positive
"['true', 'virus', 'unforgiving', 'asymptomatic', 'aerosolized', 'reason', 'recommend', 'people', 'wear', 'mask', 'defy', 'logic', 'easy', 'fix', 'people', 'safe', 'economy', 'open']" positive
"['countless', 'people', 'give', 'ultimatum', 'accept', 'massive', 'debt', 'earn', 'decent', 'wage', 'society', 'good', 'people', 'educate', 'economy', 'thrive', 'economy', 'drive', 'people', 'buy', 'thing', 'debt', 'make', 'people', 'buy']" positive
"['lose', 'vote', 'youre', 'engage', 'slapfights', 'governance', 'hold', 'economy', 'ride', 'pandemic', 'drop', 'virtue', 'signal', 'nottr', 'mp', 'crap', 'adopt', 'bold', 'policy']" neutral
"['economy', 'gonna', 'stay', 'alive', 'final']" negative
"['follow', 'question', 'imperialistic', 'country', 'china', 'hell', 'bent', 'economic', 'domination', 'world', 'violently', 'lock', 'society', 'throttle', 'economy', 'wuhan', 'virus', 'wasn', 'horribly', 'pathogenic', 'long', 'term', 'side', 'effect']" negative
