"You reach a point where you can t keep people from earning a living and destroying an economy especially when over 90 of the deaths are to highly affected individuals" negative
"Whenever an alcoholic comes out cheer it up by clapping Because he is going to contribute to the country s economy Liqourshops" positive
"Planning for a post coronavirus economy must focus on racial inequities" negative
"Because Aus politicians are following a Globalist agenda s and want to destroy our economy in regards to fulfill this Progressive s ideology" positive
"It s like an athlete coming back too soon losing two seasons instead of one Republicans opening too soon will hurt the economy more than they will help it Republicans should help workers more but Trump said today he doesn t know if another round of payments is needed" neutral
"What is safe Every day there are things that can make us sick we don t shrink Every day people die of diseases car wrecks drownings but we don t shut down an entire economy Just open it The ones who are scared will stay in the rest will go about their business" negative
"We just keep flattening the intellect of the citizenry while we flatten the economy we move the goal posts constantly And our municipal governments and state legislators become authoritative tyrants like mini Pol Pots YOU DESERVE ALL OF THIS" positive
"2020 Lets recap so far Impeachment trial does not lead to removal of Donald Trump Covid 19 kills more than 60 000 nationwide and wrecks the economy Murder Hornets arrive in the U S Hey Stephen King stop writing the script for 2020" positive
"We don t need a UBI We need to OPENAMERICANOW we need to get back to work so we can do our jobs we just had the best economy in 60 years two months ago" positive
"Covid 19 was a scam perpetrated to take your freedom and screw up the economy It was most likely released by the Chinese on purpose to hurt us It is not nearly as deadly as we were lead to believe" positive
"the mental health will be felt for years along with the economy" negative
"Traded extra topsoil for homemade challah today Who says the economy is closed" negative
"Michael Levitt Israel has a damaged economy a worse political situation than ever and at least another 3000 deaths needed for herd immunity auspol" negative
"The economy is created by businesses and employees not politicians Someone once said a successful politician is someone who can find a parade and get in front of it Fits DJT totally Birthers Immigration Borders DESPICABLE DONALD never saw a parade he didn t like" positive
"Not sure you can watch this and not immediately think we need to open the economy Now" negative
"So we trashed our economy for 37 000 CDC revises numbers" negative
"McConnell should listen to Scientists who ve worked w these viruses for yrs received highest awards for their work They re saying US has done it wrong should ve never shut down This delays the impact of viruses destroys economy lives of ppl Other Countries stayed open" positive
"as an excuse not to reopen society and the economy which the fear of a second peak which governments are telling the public will wreak havoc on the nation by infecting the vulnerable and will overwhelm the health services if everything is suddenly reopened and social" negative
"So cc d reports 37k deaths from covid FakeNews says 60k so if we go by actual data it s the common flu thanks for tanking the economy HouseDemocrats" negative
"Meh I think it backfires forcing it and would be better sadly as another DNC fix job guaranteeing that result Just jokingly musing that the stereotypes about Jews are what we need to restore the economy rn lol" positive
"I m smelling bs if they re saying this is from opening up Takes up to 2 weeks for symptoms to show then depending on the test 1 2 days for results In short the rise is not from opening the economy" negative
"None absolutely none The shutdown was not to overwhelm hospitals with few exceptions hospitals are empty and bleeding money You can open up America We have destroyed our constitution and our economy Let s get pragmatic" negative
"NSW Kick Starts Economy With 7 5bn Project List via TheUrbDev covid newprojects recovery" positive
"Apparently it does I haven t seen the justice department do a damn thing to stop it We flattened the curve now the Democrats are flattening the economy Destroying people is their objective AG Barr either you re part the solution or part of the problem Which is it" negative
"Alot dead people equals better economy like the purge people" positive
"Your economy is better Lol at least if we had what you ve we couldn t do better But every single being in Nigeria is corrupted bro Fight corruption I repeat right corruption It s our common enemy" positive
"Graham If your job is available to you please go back The economy needs you back Now this is the tone our representatives should have all the time Fearful and pleading of the people I like it That general strike is looking good We ll go back when we have UBI" positive
"Getting additional hundreds of thousands killed isn t exactly going to help out the economy Trump screwed up and now we have to deal with the consequences It s not going to be pleasant We re in a Depression Nothing will change that fact" positive
"Must be Obama s economy" negative
"But Marie Harf is right small businesses aren t really meaningful to the economy right now anyway BECAUSE THEY ARE LOCKED OUT OF THE ECONOMY PERHAPS PERMANENTLY" positive
"75 of the NZ economy will return under lvl3 yeah right" negative
"You mean like when he s not smiling nay grinning about the economy falling a part in news interviews" positive
"Unlike Alberta Venezuela has little or no ability to diversify its economy The country s dependence on oil long precedes Chavez or Maduro In a very real sense Kenney is a worse leader than Maduro" negative
"By this half ass quarantine all we have done is prolong it But hey we got an economy to wreck and a crisis to exploit" negative
"Graham If your job is available to you please go back The economy needs you back Now this is the tone our representatives should have all the time Fearful and pleading of the people I like it That general strike is looking good We ll go back when we have UBI" positive
"Yup Admitting to the current reality is admitting that we didn t have to destroy the economy" negative
"Go ahead and unfollow me block me and DM me telling me I m a cunt Here s how it is If you can t stand the fact that you have to shelter in place for an unknown amount of time you re a weak ass bitch COVID 19 isn t a joke and it s not an attempt to destroy the economy" negative
"Meanwhile those struggling the most in MD right now aren t collecting an income check and can t access relief funds reopenMD We can do two things at once manage an economy mitigate the risk of a virus w precautions" negative
"It s their actual job to inform the President about the health consequences of any decision It is the President s job to weigh those against other considerations like the economy I see no reason to bully them for doing their jobs It s a pointless exercise" neutral
"And they ve been bankrolled by business interests that want to get the economy moving and their stock prices up even if it means killing a certain percent of their employees And now they re pushing McConnell to pass a law that absolves them of liability should employees die" negative
"One day you will realise that there is too much to economy that just numbers healthy population is the key to economic growth give him 4 more years and Africa will be better" positive
"I prefer presidents who haven t crashed the stock market trashed the economy ballooned the debt spiked unemployment ushered a pandemic into the country and killed almost 60 000 people" negative
"Discussing the fed s next steps in supporting the economy during the covid crisis Jerome Powell looked down at his necronomicon and chanted Ph nglui mglw nafh Cthulhu R lyeh wgah nagl fhtagn" positive
"Wealthy media Hollywood elites wokescolding and mocking the open the economy people online and on TV is the most elitist thing I think I ve ever witnessed Millionaires laughing at middle class people for needing an income Think about it" positive
"That is their genius They control countries by first making the latter s economy on theirs When they step out of line their economy is used as a bargaining power Who needs armies Brilliant move CCP" positive
"the economy asks for it" negative
"Anyone trying to look into this shd perhaps look up explorations on the structure of drainage of the economy by the Mughal hierarchy and the increasing costs of a coercive machinery needed to extract revenue from a peasantry increasingly alienated and abandoning land" negative
"3 Do you believe the virus is being blown out of proportion and that it is being used by liberal politicians worldwide to damage the Trump World economy and make people afraid and Gov t dependent in an election year Hell yes" negative
"Yeah malls are gonna hurt and that s like my fav past time Pray for the economy" neutral
"The importance of the media and film sector to a society and its economy especially in the MiddleEast Alaakarkouti of Madsolutions speaks أهمية قطاع الإعلام السينما خاصة في الشرق_الأوسط" negative
"I could have said this with only 20 tweets to the thread but some people practise economy of speech" negative
"For the democrats best chance to beat Trump they have to keep the economy closed and hope it doesnt rebound before November but doesmt seem to be working since more and more life long dems are coming out against the corruption in their party" positive
"There will be inflation in the next 1 to 2 years and it will relate to food products because of COVID 19 cases Be prepared to see ferocious deflation in the short term in many sectors of the economy Eventually The situation will stabilize" neutral
"The economy will tank Biden can t even chose his wardrobe for the day In fact I can t think of 1 Democrat that could manage all the President Trump has managed while setting records for economy welfare employment unemployment military oil prices farmers imoutofcaracters" neutral
"The economy needs CPR let s worry about reform later auspol COVID" positive
"He s the king of the economy the profit of money the saviour of corporate America Another will come to save the people" negative
"I would agree ONLY if they hate Americans those who provide our health care the aged ill our economy and small businesses The only ones who will look back at this time fondly are greedy selfish corrupt corporations and evidently you" negative
"Safely would be by completely opening up the economy and allowing individuals to decide" positive
"I m not being lazy and not making myself dinner I m ordering from a local business to stimulate the economy and support small business owners patriot" positive
"I hear Tendai but you did not answer LloydMsipa question can our economy sustain this and who is funding the operation" negative
"President Obama was one of the best President our country has ever had He brought us back from economic collapse and creates the greatest economy in the world He handed it off to Trump and he s built up Trillion deficits" positive
"It began in the fifties when people could afford for buy new stuff because the economy was booming after the war Madison ave TV industry they all benefitted from the new consumerism Planned obsoleted new styles every year" positive
"Because he is another soros plant and wants to ruin our economy further Never acts like a pope Jerk" negative
